time_elapsed,pm25 [ug]/m3,pm10 [ug]/m3,WE_NO2  [mV] ,AE_NO2  [mV] ,WE_CO  [mV] ,AE_CO [mV],data,ora
967.6367383003235,16.8,22.0,296.5,302.71875,314.125,261.15625,24/09/2021,17:21:34
971.1546456813812,16.8,23.7,295.15625,306.5625,320.96875,267.34375,24/09/2021,17:21:38
974.6129088401794,16.6,24.4,294.96875,307.3125,319.4375,264.90625,24/09/2021,17:21:41
978.0987932682037,16.5,24.3,297.15625,305.96875,302.25,227.8125,24/09/2021,17:21:45
981.6130425930023,16.4,24.1,300.5,302.53125,321.53125,271.75,24/09/2021,17:21:48
985.1039068698883,15.6,23.9,297.15625,304.78125,323.09375,272.5,24/09/2021,17:21:52
988.5678329467773,15.9,24.0,296.15625,307.84375,320.46875,270.46875,24/09/2021,17:21:55
992.1439712047577,15.9,23.9,295.78125,299.90625,321.59375,269.46875,24/09/2021,17:21:59
995.598881483078,15.9,23.8,294.84375,306.03125,322.34375,267.15625,24/09/2021,17:22:02
999.0824468135834,15.9,23.3,294.75,301.1875,320.40625,272.96875,24/09/2021,17:22:05
1002.1623184680939,15.8,24.2,295.625,305.71875,321.5625,273.59375,24/09/2021,17:22:09
1005.6024596691132,15.7,25.5,294.84375,303.125,299.8125,212.46875,24/09/2021,17:22:12
1009.0804388523102,15.7,25.5,293.84375,301.03125,319.46875,262.53125,24/09/2021,17:22:15
1012.0378565788269,15.6,24.8,296.15625,303.96875,321.1875,271.9375,24/09/2021,17:22:18
1015.1077301502228,15.4,24.5,293.84375,301.65625,318.125,268.9375,24/09/2021,17:22:22
1018.5635843276978,15.3,24.3,296.4375,303.53125,322.0,270.0625,24/09/2021,17:22:25
1021.527996301651,15.4,24.6,297.1875,305.46875,319.0625,269.53125,24/09/2021,17:22:28
1024.5240030288696,15.3,24.3,295.65625,300.625,322.875,273.09375,24/09/2021,17:22:31
1027.5768158435822,15.4,23.8,295.0,303.25,314.1875,255.0625,24/09/2021,17:22:34
1031.0453898906708,15.3,23.9,294.625,304.90625,318.15625,268.5,24/09/2021,17:22:37
1034.0501427650452,15.4,24.0,297.0625,307.84375,323.65625,269.5,24/09/2021,17:22:41
1038.0733788013458,15.3,23.4,292.875,301.40625,319.0625,268.375,24/09/2021,17:22:44
1041.0437457561493,15.2,22.7,295.0625,303.5625,317.21875,262.03125,24/09/2021,17:22:47
1044.12979388237,15.1,21.3,294.9375,303.59375,322.21875,270.5,24/09/2021,17:22:51
1047.5820071697235,15.1,21.3,296.3125,307.46875,320.78125,269.40625,24/09/2021,17:22:54
1051.0990114212036,15.2,21.1,298.09375,303.125,321.625,275.15625,24/09/2021,17:22:58
1054.5685338974,15.1,21.3,296.25,302.53125,299.875,222.53125,24/09/2021,17:23:01
1058.0944714546204,15.1,21.6,296.34375,301.125,323.5,272.03125,24/09/2021,17:23:05
1061.5364317893982,15.0,21.4,294.53125,307.34375,315.84375,263.09375,24/09/2021,17:23:08
1064.5571248531342,15.0,21.3,296.5625,305.3125,319.5,271.84375,24/09/2021,17:23:11
1067.6880087852478,15.3,22.2,296.40625,302.9375,313.21875,258.375,24/09/2021,17:23:14
1071.1437089443207,15.1,20.4,296.125,302.375,319.03125,264.34375,24/09/2021,17:23:18
1074.5163826942444,15.0,19.8,294.96875,306.15625,317.34375,262.84375,24/09/2021,17:23:21
1077.623078584671,14.9,19.5,294.375,303.09375,316.71875,265.75,24/09/2021,17:23:24
1081.0561606884003,16.0,20.4,297.4375,307.5,303.5625,248.59375,24/09/2021,17:23:27
1084.035380601883,16.0,20.0,296.84375,303.40625,311.65625,263.09375,24/09/2021,17:23:30
1087.1122767925262,15.7,19.9,293.53125,299.4375,299.78125,213.65625,24/09/2021,17:23:34
1090.5612154006958,15.6,19.7,295.875,301.59375,318.1875,264.375,24/09/2021,17:23:37
1093.5802216529846,15.5,19.6,297.0625,303.5625,316.0625,263.71875,24/09/2021,17:23:41
1097.5556936264038,15.6,19.7,296.21875,303.3125,306.65625,246.375,24/09/2021,17:23:44
1100.5413732528687,15.7,19.5,295.125,301.5625,311.8125,255.53125,24/09/2021,17:23:47
1103.580554008484,15.6,18.1,297.375,306.5,318.4375,267.96875,24/09/2021,17:23:50
1107.081273317337,15.6,17.9,299.0625,303.90625,317.28125,262.21875,24/09/2021,17:23:53
1110.0496189594269,15.6,17.8,297.28125,299.90625,317.84375,272.375,24/09/2021,17:23:56
1113.060837984085,15.6,18.0,297.5,307.25,319.28125,273.15625,24/09/2021,17:23:59
1116.0183806419373,15.5,17.7,293.5625,307.5,316.28125,266.6875,24/09/2021,17:24:02
1119.0681884288788,15.5,17.7,294.625,303.59375,317.71875,266.84375,24/09/2021,17:24:05
1122.0670545101166,15.6,19.8,299.75,308.40625,303.40625,237.625,24/09/2021,17:24:09
1125.6265470981598,15.5,19.9,295.8125,302.96875,317.84375,259.65625,24/09/2021,17:24:12
1129.0963859558105,15.5,19.5,297.96875,301.8125,311.5625,252.9375,24/09/2021,17:24:16
1132.532063961029,15.4,19.4,296.6875,304.03125,312.78125,255.0,24/09/2021,17:24:19
1136.0814435482025,15.4,19.3,295.03125,305.90625,319.125,267.1875,24/09/2021,17:24:22
1139.0323853492737,15.4,19.1,298.09375,303.84375,307.53125,240.0,24/09/2021,17:24:25
1142.0750815868378,15.4,19.0,295.6875,301.03125,304.40625,231.84375,24/09/2021,17:24:28
1145.042759180069,15.9,20.2,298.28125,303.59375,321.40625,269.09375,24/09/2021,17:24:31
1148.0486431121826,15.8,20.6,297.1875,301.625,320.0,273.09375,24/09/2021,17:24:34
1151.0306849479675,15.9,20.7,296.03125,305.9375,319.4375,258.40625,24/09/2021,17:24:37
1154.0737166404724,15.7,20.3,296.53125,305.28125,317.6875,262.15625,24/09/2021,17:24:41
1157.5786709785461,15.7,20.3,297.53125,301.96875,303.96875,239.9375,24/09/2021,17:24:44
1161.099026441574,15.7,20.3,296.46875,303.25,316.125,261.90625,24/09/2021,17:24:48
1164.5981545448303,15.4,19.5,295.6875,301.0,305.125,243.5,24/09/2021,17:24:51
1168.0532784461975,15.6,21.9,294.34375,306.90625,306.78125,243.4375,24/09/2021,17:24:54
1171.1102509498596,15.7,22.1,296.375,301.75,317.34375,266.0,24/09/2021,17:24:58
1175.0976424217224,15.8,22.2,299.84375,302.5625,317.90625,270.1875,24/09/2021,17:25:02
1179.1104457378387,14.7,21.9,298.1875,304.96875,315.125,254.90625,24/09/2021,17:25:06
1182.5834827423096,14.6,22.2,294.59375,301.46875,321.5,268.9375,24/09/2021,17:25:09
1186.0968594551086,14.6,22.2,295.96875,303.0625,320.78125,272.875,24/09/2021,17:25:13
1189.561143875122,14.7,22.5,295.78125,305.75,320.75,267.71875,24/09/2021,17:25:16
1192.9728527069092,14.7,22.6,296.28125,303.125,305.0625,240.1875,24/09/2021,17:25:19
1196.1351399421692,14.6,23.0,291.78125,304.15625,318.96875,266.28125,24/09/2021,17:25:23
1199.5566091537476,14.5,22.3,292.0625,306.5625,320.8125,267.53125,24/09/2021,17:25:26
1202.62202835083,14.7,23.0,296.03125,308.0,315.25,261.28125,24/09/2021,17:25:29
1206.112194776535,14.6,23.0,299.90625,305.0625,305.4375,229.1875,24/09/2021,17:25:33
1209.632705450058,15.5,23.3,298.5625,301.625,318.96875,268.34375,24/09/2021,17:25:36
1213.1303231716156,15.6,23.2,300.59375,301.8125,311.75,252.09375,24/09/2021,17:25:40
1216.542353630066,15.6,23.1,298.375,309.84375,320.6875,267.625,24/09/2021,17:25:43
1219.5929973125458,15.6,22.9,298.78125,301.8125,326.1875,273.1875,24/09/2021,17:25:47
1223.6363241672516,15.7,20.8,297.3125,303.78125,322.625,268.25,24/09/2021,17:25:50
1227.1645040512085,15.7,22.3,298.0,306.84375,319.875,267.46875,24/09/2021,17:25:54
1230.585651397705,15.8,22.9,294.40625,305.1875,323.9375,273.1875,24/09/2021,17:25:57
1234.1317942142487,15.8,23.1,297.96875,303.03125,317.46875,264.125,24/09/2021,17:26:01
1237.6383855342865,15.9,23.1,296.09375,301.96875,312.90625,258.4375,24/09/2021,17:26:04
1241.1054499149323,15.9,23.2,294.96875,302.40625,310.6875,245.3125,24/09/2021,17:26:08
1244.6197333335876,15.8,23.6,296.34375,300.25,320.71875,268.5625,24/09/2021,17:26:11
1248.1603329181671,15.2,22.6,296.46875,304.65625,319.625,268.1875,24/09/2021,17:26:15
1251.6557207107544,15.1,22.1,296.53125,302.34375,324.375,274.6875,24/09/2021,17:26:18
1255.1006944179535,15.1,21.7,297.15625,302.6875,320.59375,268.90625,24/09/2021,17:26:22
1258.607074022293,15.2,21.8,297.65625,303.0625,321.3125,272.1875,24/09/2021,17:26:25
1262.1338455677032,15.2,21.7,298.25,305.875,322.6875,272.90625,24/09/2021,17:26:29
1265.6007618904114,15.3,22.1,295.71875,303.125,318.5625,259.8125,24/09/2021,17:26:32
1269.1248292922974,17.4,23.1,297.59375,299.78125,319.375,266.3125,24/09/2021,17:26:36
1272.603836774826,17.4,20.7,296.1875,304.28125,321.03125,269.25,24/09/2021,17:26:39
1276.140664100647,17.4,20.4,297.53125,305.71875,320.5625,269.1875,24/09/2021,17:26:43
1279.603858947754,17.4,21.3,299.03125,303.03125,322.25,268.21875,24/09/2021,17:26:46
1283.1229293346405,17.4,20.6,297.46875,306.53125,320.96875,263.90625,24/09/2021,17:26:50
1286.6457288265228,17.5,20.5,296.46875,302.4375,310.03125,240.5,24/09/2021,17:26:53
1290.04372549057,17.5,20.5,297.84375,301.15625,311.625,255.96875,24/09/2021,17:26:56
1293.1047759056091,17.5,20.4,299.3125,301.5625,319.65625,268.75,24/09/2021,17:27:00
1296.585657119751,17.5,20.9,297.09375,306.5625,322.53125,274.46875,24/09/2021,17:27:03
1300.1772303581238,17.6,20.6,297.1875,302.3125,320.59375,272.96875,24/09/2021,17:27:07
1304.1144471168518,17.7,20.6,297.09375,300.40625,319.40625,266.5,24/09/2021,17:27:11
1307.612922668457,17.6,20.2,298.75,308.6875,322.5625,267.90625,24/09/2021,17:27:14
1311.131767988205,17.8,20.4,296.125,308.6875,322.3125,272.09375,24/09/2021,17:27:18
1314.5879862308502,16.9,20.0,296.75,307.46875,310.96875,248.65625,24/09/2021,17:27:21
1318.1075987815857,16.8,20.0,295.21875,302.65625,319.78125,266.90625,24/09/2021,17:27:25
1321.788634777069,16.9,20.1,298.3125,302.71875,322.21875,271.5,24/09/2021,17:27:28
1325.11181306839,16.8,20.6,297.0,304.6875,318.78125,266.4375,24/09/2021,17:27:32
1328.6393513679504,16.8,20.9,296.625,304.5,319.71875,267.0625,24/09/2021,17:27:35
1332.1334884166718,16.8,19.4,296.78125,301.5,325.0625,277.71875,24/09/2021,17:27:39
1335.5587611198425,16.7,19.1,297.28125,304.375,306.125,246.15625,24/09/2021,17:27:42
1338.60045337677,17.1,19.2,296.0625,304.375,322.6875,275.875,24/09/2021,17:27:45
1342.0780925750732,17.1,19.3,296.03125,303.9375,322.75,271.09375,24/09/2021,17:27:48
1345.1280903816223,17.0,19.1,296.53125,307.8125,323.6875,271.78125,24/09/2021,17:27:52
1348.6306927204132,17.0,19.3,297.59375,302.90625,323.78125,274.125,24/09/2021,17:27:55
1352.1843745708466,17.0,19.1,296.34375,301.28125,317.59375,237.5625,24/09/2021,17:27:59
1355.5560438632965,17.0,19.1,296.59375,306.28125,322.59375,270.34375,24/09/2021,17:28:02
1358.6621091365814,17.0,19.4,296.5625,300.96875,319.28125,266.03125,24/09/2021,17:28:05
1362.0876693725586,17.0,19.6,298.09375,308.59375,316.09375,262.40625,24/09/2021,17:28:09
1365.6239604949951,16.9,19.5,297.9375,304.1875,324.1875,275.09375,24/09/2021,17:28:12
1369.1768612861633,16.8,19.2,299.0625,302.3125,319.75,266.46875,24/09/2021,17:28:16
1372.5258619785309,14.7,17.9,297.09375,302.15625,325.25,277.0625,24/09/2021,17:28:19
1375.6391909122467,14.6,18.8,295.84375,304.625,323.625,276.84375,24/09/2021,17:28:22
1379.0806636810303,14.5,18.6,297.84375,307.0,308.1875,217.25,24/09/2021,17:28:26
1382.6370885372162,14.4,17.7,297.0625,305.59375,322.09375,268.53125,24/09/2021,17:28:29
1386.1383740901947,14.4,18.0,297.625,305.90625,312.0,256.09375,24/09/2021,17:28:33
1389.6286845207214,14.4,17.7,297.5625,305.0625,314.9375,262.03125,24/09/2021,17:28:36
1393.1314325332642,14.3,17.7,297.3125,301.59375,323.53125,273.5625,24/09/2021,17:28:40
1396.6367332935333,14.3,18.9,299.25,301.71875,322.65625,273.28125,24/09/2021,17:28:43
1400.157002210617,14.4,18.3,296.59375,308.71875,314.0,256.6875,24/09/2021,17:28:47
1403.62025308609,14.4,18.3,296.34375,301.4375,316.375,260.6875,24/09/2021,17:28:50
1407.1453771591187,14.2,18.2,298.40625,304.3125,323.46875,272.5625,24/09/2021,17:28:54
1410.5663495063782,14.2,18.1,299.0625,303.59375,320.78125,272.09375,24/09/2021,17:28:57
1413.656191110611,14.2,18.2,296.5,300.625,318.8125,271.09375,24/09/2021,17:29:00
1417.2096750736237,14.1,18.0,298.34375,302.59375,325.15625,274.875,24/09/2021,17:29:04
1420.6169381141663,14.1,18.2,298.6875,304.40625,321.125,268.1875,24/09/2021,17:29:07
1424.1178884506226,14.1,18.7,297.875,298.84375,317.5,270.375,24/09/2021,17:29:11
1427.6487209796906,14.0,18.7,300.03125,300.8125,303.15625,227.0625,24/09/2021,17:29:14
1431.1219959259033,13.9,18.9,295.6875,302.65625,319.65625,271.34375,24/09/2021,17:29:18
1434.6223001480103,13.9,18.9,297.15625,301.21875,320.65625,270.9375,24/09/2021,17:29:21
1438.112601518631,14.0,19.0,298.15625,306.0625,325.625,277.875,24/09/2021,17:29:25
1441.7007548809052,13.7,19.1,296.59375,304.71875,314.78125,243.0625,24/09/2021,17:29:28
1445.084554195404,13.6,19.0,297.9375,300.15625,324.53125,277.65625,24/09/2021,17:29:31
1448.1064240932465,13.7,20.0,296.375,306.5625,324.78125,275.21875,24/09/2021,17:29:35
1451.644012928009,13.7,19.7,297.125,301.34375,322.84375,273.4375,24/09/2021,17:29:38
1455.0878646373749,13.7,19.7,299.34375,305.3125,323.46875,262.03125,24/09/2021,17:29:42
1458.5838079452515,13.7,20.0,298.0625,302.28125,322.375,277.09375,24/09/2021,17:29:45
1462.1512157917023,13.7,20.5,299.3125,308.34375,319.15625,268.59375,24/09/2021,17:29:49
1465.5849153995514,13.6,20.2,297.53125,307.15625,320.0625,272.59375,24/09/2021,17:29:52
1469.1140005588531,13.8,20.7,297.0,306.59375,321.875,273.125,24/09/2021,17:29:56
1472.6402883529663,13.8,20.8,298.875,307.1875,318.46875,263.8125,24/09/2021,17:29:59
1476.1513483524323,13.8,20.9,299.3125,305.21875,313.0625,254.9375,24/09/2021,17:30:03
1479.5873329639435,13.7,19.9,297.53125,301.6875,324.25,278.6875,24/09/2021,17:30:06
1483.1395175457,13.8,20.0,299.09375,299.375,316.09375,265.875,24/09/2021,17:30:10
1486.6206135749817,13.9,20.2,298.1875,307.625,326.0,280.90625,24/09/2021,17:30:13
1490.202336549759,13.8,20.2,299.03125,301.59375,324.1875,276.71875,24/09/2021,17:30:17
1493.6232051849365,13.8,20.6,297.0625,301.65625,324.0625,274.46875,24/09/2021,17:30:21
1497.6373765468597,13.8,20.7,298.15625,304.59375,327.6875,282.6875,24/09/2021,17:30:24
1501.0885272026062,13.9,19.5,297.5,300.90625,323.6875,280.34375,24/09/2021,17:30:27
1504.109957933426,14.0,19.8,297.21875,304.71875,322.1875,273.9375,24/09/2021,17:30:31
1507.66663813591,13.9,20.7,297.1875,300.34375,319.8125,270.96875,24/09/2021,17:30:34
1511.1615149974823,14.0,20.8,299.0625,307.15625,302.21875,242.875,24/09/2021,17:30:38
1515.099639415741,13.8,20.6,299.375,302.09375,320.875,274.5625,24/09/2021,17:30:42
1518.6680059432983,13.7,21.0,300.5,302.1875,319.46875,277.09375,24/09/2021,17:30:45
1522.201443195343,13.7,20.8,303.5625,302.28125,314.4375,265.21875,24/09/2021,17:30:49
1525.6071264743805,13.7,21.1,297.28125,304.0625,314.375,255.09375,24/09/2021,17:30:52
1529.1412463188171,13.6,20.6,297.5,304.09375,317.6875,272.5,24/09/2021,17:30:56
1532.6690843105316,13.7,19.9,295.1875,305.0625,313.84375,260.125,24/09/2021,17:30:59
1536.176185131073,13.7,19.4,297.46875,298.8125,313.78125,227.6875,24/09/2021,17:31:03
1539.5633907318115,13.8,19.6,300.0,301.96875,312.15625,268.1875,24/09/2021,17:31:06
1543.124059677124,13.7,20.1,298.8125,306.6875,299.6875,241.25,24/09/2021,17:31:10
1546.5849573612213,13.7,19.9,296.9375,303.6875,308.53125,258.09375,24/09/2021,17:31:13
1550.1397020816803,13.6,20.5,299.90625,305.03125,302.625,251.0,24/09/2021,17:31:17
1553.5086805820465,13.6,19.6,297.375,305.125,310.125,251.5,24/09/2021,17:31:20
1556.505883693695,13.6,19.1,298.28125,301.28125,309.75,264.9375,24/09/2021,17:31:23
1559.611988067627,13.6,19.1,298.125,301.09375,307.6875,259.34375,24/09/2021,17:31:26
1563.1381134986877,13.6,18.8,298.03125,301.8125,305.78125,257.90625,24/09/2021,17:31:30
1567.2424049377441,13.6,18.2,297.96875,302.09375,321.25,275.21875,24/09/2021,17:31:34
1570.5441257953644,13.6,18.4,298.6875,303.8125,315.75,269.5625,24/09/2021,17:31:37
1573.5006771087646,13.6,19.2,297.5,300.46875,316.15625,269.09375,24/09/2021,17:31:40
1576.6113240718842,13.5,18.9,296.875,306.53125,308.71875,257.59375,24/09/2021,17:31:43
1580.1494915485382,13.6,18.8,298.15625,302.53125,315.84375,268.09375,24/09/2021,17:31:47
1583.636174440384,13.5,19.6,298.9375,303.9375,319.84375,272.0,24/09/2021,17:31:50
1586.9895250797272,13.5,21.0,301.3125,301.46875,316.9375,271.28125,24/09/2021,17:31:53
1590.1441915035248,13.4,20.4,296.09375,301.8125,311.71875,259.40625,24/09/2021,17:31:57
1593.6858291625977,13.4,20.1,297.875,304.84375,318.375,270.59375,24/09/2021,17:32:00
1597.1542739868164,13.4,19.7,298.28125,302.90625,316.6875,267.71875,24/09/2021,17:32:04
1600.6430525779724,13.4,19.8,296.3125,302.875,315.75,267.15625,24/09/2021,17:32:07
1604.169798374176,13.4,20.1,299.0,303.46875,316.125,269.46875,24/09/2021,17:32:11
1608.1892890930176,13.4,19.8,299.25,301.34375,317.28125,270.34375,24/09/2021,17:32:15
1611.5185284614563,13.3,19.4,297.8125,307.5,304.46875,245.59375,24/09/2021,17:32:18
1614.5876252651215,13.2,19.2,298.375,301.0625,322.0625,273.875,24/09/2021,17:32:21
1618.1103281974792,13.4,20.2,297.03125,303.96875,318.09375,263.9375,24/09/2021,17:32:25
1621.570592880249,13.3,20.0,296.0,304.84375,323.78125,273.59375,24/09/2021,17:32:28
1625.0606889724731,13.5,20.2,298.25,300.84375,324.21875,275.625,24/09/2021,17:32:32
1628.609479188919,13.4,20.8,298.40625,301.3125,315.375,255.1875,24/09/2021,17:32:35
1632.125566482544,13.4,20.8,298.65625,303.375,325.15625,270.03125,24/09/2021,17:32:39
1635.5930936336517,13.4,20.7,298.5,300.125,330.75,278.0625,24/09/2021,17:32:42
1639.0834064483643,13.4,21.0,297.6875,302.21875,313.09375,237.40625,24/09/2021,17:32:46
1642.6653571128845,13.3,21.2,297.34375,304.8125,327.53125,275.75,24/09/2021,17:32:49
1646.0661702156067,13.3,20.5,296.15625,299.84375,323.4375,262.5,24/09/2021,17:32:53
1649.5709347724915,13.2,20.3,296.0625,300.28125,321.40625,267.625,24/09/2021,17:32:56
1653.1613461971283,13.2,19.7,299.125,302.625,323.03125,273.15625,24/09/2021,17:33:00
1656.4544053077698,13.1,19.5,297.40625,306.625,319.21875,260.25,24/09/2021,17:33:03
1659.4748678207397,13.2,19.7,297.6875,302.3125,322.90625,271.25,24/09/2021,17:33:06
1662.6553492546082,13.2,19.2,298.03125,306.9375,331.5,279.5,24/09/2021,17:33:09
1666.0908102989197,13.2,19.5,299.375,306.5,328.875,273.5625,24/09/2021,17:33:13
1669.544222831726,13.4,19.5,303.3125,303.625,327.96875,274.25,24/09/2021,17:33:16
1673.1270248889923,13.3,19.3,304.84375,301.59375,325.90625,276.71875,24/09/2021,17:33:20
1676.6642153263092,13.2,18.0,304.5,304.21875,326.0,260.28125,24/09/2021,17:33:23
1680.1454410552979,13.2,18.1,297.25,303.65625,342.4375,271.28125,24/09/2021,17:33:27
1683.5948491096497,13.3,18.6,304.78125,305.28125,353.125,272.28125,24/09/2021,17:33:30
1687.1603181362152,13.3,17.8,294.8125,306.71875,359.71875,274.40625,24/09/2021,17:33:34
1690.5713443756104,13.3,16.5,290.375,305.9375,354.3125,217.96875,24/09/2021,17:33:37
1694.1158463954926,13.4,16.7,292.8125,302.4375,448.5,269.4375,24/09/2021,17:33:41
1698.140386581421,13.4,17.7,297.78125,302.28125,538.1875,271.96875,24/09/2021,17:33:45
1701.6148564815521,13.5,17.6,298.3125,304.15625,643.65625,274.03125,24/09/2021,17:33:48
1705.134449005127,13.5,17.2,294.4375,305.8125,712.34375,275.3125,24/09/2021,17:33:52
1708.6075699329376,13.4,16.9,294.03125,305.125,660.46875,280.875,24/09/2021,17:33:55
1712.1058435440063,13.2,16.7,297.71875,305.96875,605.75,265.96875,24/09/2021,17:33:59
1715.5388786792755,13.2,16.1,289.53125,299.5,567.84375,274.0,24/09/2021,17:34:02
1719.0706298351288,13.1,16.2,298.125,299.65625,1023.96875,289.28125,24/09/2021,17:34:06
1722.9552793502808,13.0,16.4,297.84375,303.6875,1023.96875,304.90625,24/09/2021,17:34:09
1726.0677182674408,13.0,16.1,296.0625,302.21875,1023.96875,307.46875,24/09/2021,17:34:13
1729.5622441768646,12.9,16.0,295.1875,297.90625,1023.96875,299.125,24/09/2021,17:34:16
1733.0616166591644,12.9,15.0,296.4375,300.65625,860.40625,283.34375,24/09/2021,17:34:20
1736.5697672367096,12.8,14.8,298.34375,301.375,715.34375,288.46875,24/09/2021,17:34:23
1740.093703508377,12.8,15.1,296.53125,303.6875,610.0,279.46875,24/09/2021,17:34:27
1743.5621082782745,12.8,14.9,294.5,304.46875,541.625,283.9375,24/09/2021,17:34:30
1747.0980055332184,12.7,14.9,296.96875,302.0,485.46875,281.75,24/09/2021,17:34:34
1750.5485935211182,12.7,15.5,296.34375,303.53125,438.40625,270.9375,24/09/2021,17:34:37
1754.0313987731934,12.8,15.4,295.25,301.0,408.71875,277.15625,24/09/2021,17:34:41
1757.5522825717926,12.8,15.6,296.03125,303.625,391.375,281.84375,24/09/2021,17:34:44
1761.5622429847717,13.1,16.2,296.5,300.59375,374.71875,278.03125,24/09/2021,17:34:48
1765.0147814750671,13.0,16.5,295.4375,300.375,367.3125,274.3125,24/09/2021,17:34:51
1768.0416939258575,13.0,16.5,297.09375,302.90625,356.3125,266.28125,24/09/2021,17:34:55
1771.4796540737152,12.9,16.2,298.96875,301.96875,396.5,272.875,24/09/2021,17:34:58
1775.0890936851501,12.7,16.9,300.90625,300.46875,456.25,277.90625,24/09/2021,17:35:02
1778.6350424289703,12.7,17.0,302.78125,307.84375,476.53125,280.90625,24/09/2021,17:35:05
1782.0674958229065,12.7,17.0,298.03125,305.78125,500.8125,277.34375,24/09/2021,17:35:09
1785.9603753089905,12.6,17.1,297.0,299.0625,511.4375,280.46875,24/09/2021,17:35:12
1788.9724781513214,12.5,17.1,296.78125,303.1875,513.8125,281.78125,24/09/2021,17:35:15
1792.0278742313385,12.6,18.0,298.59375,301.46875,597.625,284.09375,24/09/2021,17:35:18
1794.98171210289,12.6,18.0,299.75,304.90625,613.84375,282.28125,24/09/2021,17:35:21
1798.0581674575806,12.6,18.1,297.34375,302.65625,579.71875,282.0625,24/09/2021,17:35:25
1801.6062371730804,12.5,17.0,295.6875,306.1875,529.65625,280.15625,24/09/2021,17:35:28
1805.1347908973694,12.5,17.4,295.96875,299.5625,480.21875,274.59375,24/09/2021,17:35:32
1808.5838780403137,12.5,17.4,296.6875,305.6875,445.34375,273.4375,24/09/2021,17:35:35
1812.1059257984161,12.5,18.0,297.28125,302.3125,420.53125,278.5,24/09/2021,17:35:39
1815.6223933696747,12.6,18.8,298.625,307.3125,402.84375,277.125,24/09/2021,17:35:42
1819.0987837314606,12.7,18.9,296.8125,306.75,375.875,252.125,24/09/2021,17:35:46
1822.5351421833038,12.9,20.1,297.34375,309.59375,372.34375,262.125,24/09/2021,17:35:49
1826.0761814117432,12.9,19.7,298.40625,305.125,370.40625,264.9375,24/09/2021,17:35:53
1829.563645362854,12.9,19.5,296.9375,302.53125,363.03125,277.78125,24/09/2021,17:35:56
1833.0983934402466,13.0,19.8,298.1875,302.1875,362.46875,282.46875,24/09/2021,17:36:00
1836.613834619522,13.0,19.9,297.6875,302.15625,355.375,283.40625,24/09/2021,17:36:03
1840.1112475395203,13.1,20.2,298.8125,301.5625,348.21875,280.59375,24/09/2021,17:36:07
1843.6156182289124,13.2,21.2,297.59375,302.25,344.0625,278.53125,24/09/2021,17:36:10
1847.2699110507965,13.2,21.3,299.28125,309.15625,338.375,267.65625,24/09/2021,17:36:14
1850.4497044086456,13.1,20.5,298.84375,307.28125,346.40625,282.28125,24/09/2021,17:36:17
1854.0520193576813,13.1,19.9,296.8125,300.03125,342.15625,277.3125,24/09/2021,17:36:21
1857.6608867645264,13.2,20.1,298.71875,300.34375,346.15625,280.71875,24/09/2021,17:36:24
1861.1003317832947,13.1,19.9,298.9375,306.1875,349.71875,252.65625,24/09/2021,17:36:28
1864.4236404895782,13.0,19.3,298.40625,301.78125,341.8125,224.25,24/09/2021,17:36:31
1867.679871559143,12.9,18.9,298.5,305.65625,339.21875,271.65625,24/09/2021,17:36:34
1870.9331142902374,12.9,19.1,298.71875,302.03125,338.71875,278.875,24/09/2021,17:36:37
1873.989198923111,12.9,19.1,297.5,304.34375,327.21875,259.375,24/09/2021,17:36:41
1877.816879749298,12.9,18.2,297.0,303.65625,332.25,272.78125,24/09/2021,17:36:44
1880.9625644683838,12.9,19.3,297.90625,302.09375,334.03125,273.96875,24/09/2021,17:36:47
1884.133305311203,12.9,19.2,297.5625,303.40625,331.125,268.125,24/09/2021,17:36:51
1887.5877196788788,13.0,19.9,297.875,305.03125,334.03125,278.75,24/09/2021,17:36:54
1891.0900483131409,13.0,19.8,297.90625,301.0,333.84375,275.21875,24/09/2021,17:36:58
1894.6340732574463,13.2,19.2,299.03125,308.90625,332.375,274.0625,24/09/2021,17:37:01
1898.1087539196014,13.1,19.1,297.5625,301.28125,328.75,270.25,24/09/2021,17:37:05
1901.515856742859,13.0,19.6,297.0,306.875,324.53125,259.34375,24/09/2021,17:37:08
1905.245849609375,13.0,19.6,297.46875,301.28125,324.78125,267.71875,24/09/2021,17:37:12
1908.637582540512,12.9,19.2,296.9375,300.6875,326.0,267.625,24/09/2021,17:37:15
1912.0916678905487,12.9,19.2,298.0,300.96875,323.03125,261.15625,24/09/2021,17:37:19
1915.6217548847198,12.9,18.8,298.03125,304.5625,323.375,261.5625,24/09/2021,17:37:22
1919.0945308208466,12.7,18.1,297.84375,306.65625,314.90625,251.25,24/09/2021,17:37:26
1922.52751994133,12.7,20.1,295.78125,300.96875,312.71875,256.34375,24/09/2021,17:37:29
1926.1840345859528,12.6,18.8,298.03125,301.34375,320.65625,267.78125,24/09/2021,17:37:33
1929.5673809051514,12.6,18.0,298.65625,299.9375,315.9375,257.71875,24/09/2021,17:37:36
1933.0461666584015,12.7,18.1,297.625,304.59375,322.40625,272.25,24/09/2021,17:37:40
1936.628894329071,12.6,17.8,296.8125,306.28125,321.8125,271.34375,24/09/2021,17:37:43
